N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1425.0,하나 레버리지 옥수수 선물 ETN(H),18560.0,120.0,+0.65%,0.0,18470.0,18560.0,18450.0
1426.0,메리츠 인버스 2X 미국채30년 ETN(H),18475.0,50.0,+0.27%,0.0,18555.0,18570.0,18475.0
1427.0,메리츠 국채10년 ETN,9235.0,20.0,-0.22%,0.0,9235.0,9235.0,9235.0
1428.0,QV iSelect 글로벌 EMP ETN(H),9235.0,0.0,0.00%,0.0,9235.0,9235.0,9235.0
1429.0,TIGER 농산물선물Enhanced(H),7100.0,40.0,+0.57%,0.0,7100.0,7105.0,7065.0
1430.0,메리츠 레버리지 대표 농산물 선물 ETN(H),18445.0,145.0,+0.79%,0.0,18320.0,18460.0,18320.0
1431.0,TIGER MKF배당귀족,10815.0,30.0,+0.28%,0.0,10795.0,10845.0,10735.0
1432.0,TIGER 원유선물인버스(H),2785.0,5.0,-0.18%,0.0,2790.0,2790.0,2765.0
1433.0,미래에셋 천연가스 선물 ETN(H),3060.0,155.0,-4.82%,0.0,3045.0,3065.0,3040.0
1434.0,TIGER 미국달러선물인버스2X,6310.0,40.0,+0.64%,0.0,6260.0,6310.0,6255.0
1435.0,TIGER Fn신재생에너지,7915.0,75.0,+0.96%,0.0,7840.0,7915.0,7780.0
1436.0,대신 철광석 선물 ETN(H) B,18135.0,5.0,+0.03%,0.0,18135.0,18135.0,18135.0
1437.0,삼성 레버리지 S&P500 선물 ETN,18135.0,240.0,-1.31%,0.0,18180.0,18205.0,18135.0
1438.0,QV 인버스 미국 IT TOP5 ETN(H),9040.0,0.0,0.00%,0.0,9040.0,9040.0,9040.0
1439.0,ARIRANG 우량회사채50 1년,112990.0,15.0,+0.01%,0.0,112995.0,113010.0,112985.0
1440.0,KODEX 3대농산물선물(H),10840.0,50.0,+0.46%,0.0,10950.0,10950.0,10790.0
1441.0,TIGER 200 건설,2855.0,55.0,-1.89%,0.0,2910.0,2910.0,2850.0
1442.0,KBSTAR 200선물인버스,6375.0,30.0,-0.47%,0.0,6415.0,6480.0,6375.0
1443.0,삼성 인버스 2X 항셍테크 ETN(H),8920.0,50.0,+0.56%,0.0,9135.0,9170.0,8705.0
1444.0,SOL 글로벌탄소배출권선물ICE(합성),12740.0,125.0,-0.97%,0.0,12700.0,12760.0,12700.0
1445.0,ACE 아시아TOP50S&P,11855.0,75.0,+0.64%,0.0,11860.0,11860.0,11855.0
1446.0,KODEX 코스피대형주,11095.0,5.0,-0.05%,0.0,11120.0,11120.0,11045.0
1447.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,0.0,0.0,0.0
1448.0,코리아써우,5960.0,40.0,+0.68%,500.0,5910.0,5970.0,5910.0
1449.0,TIGER KRX게임K-뉴딜,4420.0,25.0,+0.57%,0.0,4390.0,4445.0,4390.0
1450.0,신한 K200 USD 선물 바이셀 ETN,8725.0,0.0,0.00%,0.0,8725.0,8725.0,8725.0
1451.0,TIGER 차이나반도체FACTSET,5890.0,120.0,+2.08%,0.0,5740.0,5905.0,5710.0
1452.0,메리츠 레버리지 국채30년 ETN,4355.0,10.0,-0.23%,0.0,4355.0,4370.0,4355.0
1453.0,메리츠 인버스 2X 금 선물 ETN(H),17405.0,290.0,-1.64%,0.0,17355.0,17405.0,17355.0
1454.0,ACE 포스코그룹포커스,7390.0,150.0,+2.07%,0.0,7165.0,7390.0,7115.0
1455.0,QV 인버스 레버리지 금 선물 ETN(H),17290.0,0.0,0.00%,0.0,17290.0,17290.0,17290.0
1456.0,신한 인버스 2X 구리 선물 ETN,3450.0,90.0,-2.54%,0.0,3485.0,3485.0,3440.0
1457.0,하이트진로2우B,15250.0,160.0,+1.06%,5000.0,15200.0,15440.0,15090.0
1458.0,미래에셋 코스닥150 선물 ETN,8600.0,30.0,-0.35%,0.0,8610.0,8610.0,8600.0
1459.0,태양금속우,5190.0,225.0,+4.53%,500.0,5000.0,5190.0,5000.0
1460.0,대한제당우,2640.0,55.0,+2.13%,500.0,2585.0,2655.0,2585.0
1461.0,SOL 자동차소부장Fn,8945.0,80.0,-0.89%,0.0,9010.0,9010.0,8900.0
1462.0,삼성 인버스 2X 코스피200 선물 ETN,16940.0,90.0,-0.53%,0.0,17225.0,17225.0,16930.0
1463.0,신한 인버스 2X 코스피 200 선물 ETN,16925.0,130.0,-0.76%,0.0,17195.0,17195.0,16925.0
1464.0,KB CSI 300 ETN,8420.0,20.0,-0.24%,0.0,8355.0,8420.0,8355.0
1465.0,KBSTAR 차이나HSCEI(H),7000.0,115.0,-1.62%,0.0,7015.0,7025.0,6920.0
1466.0,KB CSI 500 ETN,8360.0,0.0,0.00%,0.0,8360.0,8360.0,8360.0
1467.0,메리츠 인버스 2X 미국채10년 ETN(H),16680.0,40.0,-0.24%,0.0,16680.0,16680.0,16680.0
1468.0,HANARO 코스닥150,11905.0,130.0,+1.10%,0.0,11775.0,11945.0,11695.0
1469.0,KBSTAR 미국S&P500(H),10415.0,70.0,-0.67%,0.0,10410.0,10420.0,10410.0
1470.0,메리츠 미국 인플레이션 국채 ETN(H),8330.0,0.0,0.00%,0.0,8330.0,8330.0,8330.0
1471.0,HANARO Fn전기&수소차,7555.0,25.0,+0.33%,0.0,7530.0,7560.0,7505.0
1472.0,메리츠 인버스 2X 은 선물 ETN(H),16555.0,0.0,0.00%,0.0,16555.0,16555.0,16555.0
1473.0,KBSTAR 200선물레버리지,12725.0,55.0,+0.43%,0.0,12605.0,12755.0,12550.0
1474.0,신한 FnGuide 치킨 ETN,8265.0,0.0,0.00%,0.0,8265.0,8265.0,8265.0
1475.0,QV 인버스 레버리지 은 선물 ETN(H),16470.0,0.0,0.00%,0.0,16470.0,16470.0,16470.0
1476.0,QV 블룸버그 2X WTI원유선물 ETN,16330.0,355.0,+2.22%,0.0,16430.0,16435.0,16330.0
1477.0,하나 S&P 레버리지 WTI원유 선물 ETN,16330.0,105.0,-0.64%,0.0,16800.0,16800.0,16330.0
1478.0,TIGER 배당성장,15985.0,75.0,+0.47%,0.0,15955.0,16015.0,15870.0
1479.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,16300.0,70.0,-0.43%,0.0,16395.0,16395.0,16300.0
1480.0,신한 코스닥 150 ETN,8100.0,5.0,-0.06%,0.0,8120.0,8120.0,8100.0
1481.0,TRUE 레버리지 플래티넘 선물 ETN,16135.0,255.0,-1.56%,0.0,16215.0,16215.0,16135.0
1482.0,KODEX 200exTOP,10020.0,0.0,0.00%,0.0,10020.0,10020.0,10020.0
1483.0,SOL 한국형글로벌반도체액티브,11715.0,75.0,+0.64%,0.0,11695.0,11720.0,11660.0
1484.0,에셋플러스 코리아플랫폼액티브,6615.0,55.0,+0.84%,0.0,6565.0,6620.0,6515.0
1485.0,미래에셋 코스피200 선물 ETN,7930.0,35.0,-0.44%,0.0,7895.0,7930.0,7890.0
1486.0,미래에셋 인버스 2X 옥수수 선물 ETN,15845.0,130.0,-0.81%,0.0,15905.0,15915.0,15845.0
1487.0,신한 레버리지 구리 선물 ETN,15810.0,350.0,+2.26%,0.0,15710.0,15810.0,15710.0
1488.0,신한 코스피 200 ETN,7880.0,10.0,-0.13%,0.0,7870.0,7905.0,7850.0
1489.0,삼양홀딩스우,51700.0,1000.0,+1.97%,5000.0,51900.0,51900.0,51700.0
1490.0,마이티 다이나믹퀀트액티브,10830.0,30.0,+0.28%,0.0,10805.0,10835.0,10775.0
1491.0,TRUE 레버리지 은 선물 ETN,15550.0,0.0,0.00%,0.0,15550.0,15550.0,15550.0
1492.0,KOSEF 미국달러선물레버리지,12940.0,70.0,-0.54%,0.0,13035.0,13040.0,12930.0
1493.0,미래에셋 레버리지 은 선물 ETN,15525.0,0.0,0.00%,0.0,15525.0,15525.0,15525.0
1494.0,삼성 인버스 2X 구리 선물 ETN(H),3100.0,80.0,-2.52%,0.0,3130.0,3130.0,3100.0
1495.0,일정실업,12900.0,0.0,0.00%,5000.0,0.0,0.0,0.0
1496.0,KODEX 배당성장,12830.0,80.0,+0.63%,0.0,12720.0,12855.0,12700.0
1497.0,대신 인버스 2X 철광석 선물 ETN(H),15380.0,90.0,+0.59%,0.0,15190.0,15380.0,15180.0
1498.0,FOCUS AI코리아액티브,10985.0,10.0,+0.09%,0.0,10985.0,10985.0,10985.0
1499.0,HANARO 글로벌탄소배출권선물ICE(합성),10605.0,100.0,-0.93%,0.0,10660.0,10660.0,10595.0
1500.0,TRUE FTSE100 ETN,15360.0,0.0,0.00%,0.0,15360.0,15360.0,15360.0
1501.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),15215.0,130.0,-0.85%,0.0,15305.0,15305.0,15215.0
1502.0,코아스,492.0,14.0,-2.77%,500.0,505.0,505.0,454.0
1503.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),14995.0,10.0,+0.07%,0.0,14990.0,15035.0,14960.0
1504.0,TIGER 차이나CSI300인버스(합성),9085.0,35.0,+0.39%,0.0,9050.0,9180.0,9050.0
1505.0,KB S&P 레버리지 WTI원유 선물 ETN(H),14940.0,20.0,-0.13%,0.0,14905.0,15060.0,14900.0
1506.0,에이리츠,3345.0,45.0,-1.33%,5000.0,3390.0,3390.0,3345.0
1507.0,삼성 KRX 리츠 TOP10 월배당 ETN,7415.0,5.0,-0.07%,0.0,7445.0,7445.0,7390.0
1508.0,삼성 인버스 2X HSCEI ETN(H),14780.0,185.0,+1.27%,0.0,15045.0,15045.0,14780.0
1509.0,FOCUS KRX300,14780.0,0.0,0.00%,0.0,14780.0,14780.0,14780.0
1510.0,KBSTAR 글로벌메타버스Moorgate,8915.0,45.0,-0.50%,0.0,8960.0,8960.0,8880.0
1511.0,TIGER 탄소효율그린뉴딜,7735.0,15.0,+0.19%,0.0,7720.0,7765.0,7680.0
1512.0,TIGER 단기선진하이일드(합성 H),12165.0,20.0,-0.16%,0.0,12175.0,12175.0,12165.0
1513.0,SOL 의료기기소부장Fn,8845.0,85.0,+0.97%,0.0,8785.0,8910.0,8740.0
1514.0,KODEX 보험,8095.0,20.0,+0.25%,0.0,8120.0,8120.0,8025.0
1515.0,KODEX 미국나스닥100선물인버스(H),10765.0,35.0,-0.32%,0.0,10785.0,10785.0,10765.0
1516.0,KODEX iShares미국투자등급회사채액티브,9940.0,50.0,-0.50%,0.0,9990.0,9990.0,9925.0
1517.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,9655.0,5.0,+0.05%,0.0,9640.0,9665.0,9620.0
1518.0,메리츠 인버스 국채30년 ETN,14415.0,100.0,-0.69%,0.0,14415.0,14415.0,14415.0
1519.0,KODEX iShares미국인플레이션국채액티브,10000.0,20.0,-0.20%,0.0,10070.0,10070.0,10000.0
1520.0,신한 인버스 옥수수 선물 ETN(H),7185.0,0.0,0.00%,0.0,7185.0,7185.0,7185.0
1521.0,대신 밀 선물 ETN(H),7185.0,50.0,-0.69%,0.0,7195.0,7195.0,7185.0
1522.0,노루홀딩스우,59000.0,3800.0,+6.88%,500.0,55900.0,59900.0,55900.0
1523.0,ACE 일본TOPIX레버리지(H),28700.0,640.0,-2.18%,0.0,28750.0,28750.0,28520.0
1524.0,한화우,29800.0,500.0,-1.65%,5000.0,29800.0,29800.0,29800.0
1525.0,TRUE 레버리지 구리 선물 ETN,14225.0,310.0,+2.23%,0.0,14200.0,14225.0,14200.0
1526.0,신한 USD K200 선물 바이셀 ETN,7075.0,30.0,-0.42%,0.0,7110.0,7130.0,7075.0
1527.0,메리츠 인버스 미국채30년 ETN(H),14130.0,0.0,0.00%,0.0,14130.0,14130.0,14130.0
1528.0,TRUE 인버스 플래티넘 선물 ETN,14015.0,0.0,0.00%,0.0,14015.0,14015.0,14015.0
1529.0,삼성 인버스 HSCEI ETN(H),13955.0,0.0,0.00%,0.0,13955.0,13955.0,13955.0
1530.0,코오롱우,12930.0,60.0,-0.46%,5000.0,12750.0,12990.0,12720.0
1531.0,솔루스첨단소재2우B,7320.0,130.0,-1.74%,100.0,7460.0,7490.0,7110.0
1532.0,KBSTAR 채권혼합,57475.0,0.0,0.00%,0.0,57530.0,57530.0,57420.0
1533.0,하나 인버스 2X 옥수수 선물 ETN(H),13760.0,110.0,-0.79%,0.0,13860.0,13860.0,13745.0
1534.0,KB 레버리지 KOSDAQ 150 선물 ETN,27510.0,745.0,+2.78%,0.0,26870.0,27510.0,26775.0
1535.0,코오롱모빌리티그룹우,5600.0,0.0,0.00%,500.0,5600.0,5600.0,5490.0
1536.0,QV 블룸버그 -2X WTI원유선물 ETN,13750.0,75.0,-0.54%,0.0,13725.0,13765.0,13630.0
1537.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,13745.0,75.0,-0.54%,0.0,13785.0,13785.0,13620.0
1538.0,KB S&P 인버스 2X WTI원유 선물 ETN,13725.0,115.0,-0.83%,0.0,13830.0,13830.0,13620.0
1539.0,하나 S&P 인버스 2X WTI원유 선물 ETN,13720.0,150.0,-1.08%,0.0,13850.0,13850.0,13710.0
1540.0,TIGER 스페이스테크iSelect,9435.0,420.0,+4.66%,0.0,9075.0,9450.0,9055.0
1541.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,13510.0,0.0,0.00%,0.0,13510.0,13510.0,13510.0
1542.0,KBSTAR V&S셀렉트밸류채권혼합,11225.0,0.0,0.00%,0.0,11225.0,11235.0,11190.0
1543.0,KB 레버리지 항셍테크 선물 ETN(H) B,13450.0,110.0,-0.81%,0.0,13155.0,13685.0,13155.0
1544.0,미래에셋 2X 미국채울트라30년 선물 ETN,6725.0,30.0,-0.44%,0.0,6720.0,6740.0,6700.0
1545.0,대신 2X 철광석 선물 ETN(H),13420.0,50.0,-0.37%,0.0,13270.0,13420.0,13270.0
1546.0,메리츠 레버리지 은 선물 ETN(H),13365.0,0.0,0.00%,0.0,13365.0,13365.0,13365.0
1547.0,NPC우,2520.0,30.0,-1.18%,500.0,2530.0,2545.0,2505.0
1548.0,KOSEF 국고채10년레버리지,94930.0,515.0,-0.54%,0.0,95080.0,95225.0,94905.0
1549.0,QV 레버리지 은 선물 ETN(H),13275.0,0.0,0.00%,0.0,13275.0,13275.0,13275.0
1550.0,메리츠 인버스 미국채10년 ETN(H),13270.0,10.0,-0.08%,0.0,13270.0,13270.0,13270.0
1551.0,KODEX 다우존스미국리츠(H),9780.0,130.0,-1.31%,0.0,9910.0,9910.0,9760.0
1552.0,LX홀딩스1우,8990.0,70.0,+0.78%,1000.0,9050.0,9500.0,8990.0
1553.0,KB 인버스 2X 항셍테크 선물 ETN,13100.0,245.0,+1.91%,0.0,13185.0,13425.0,13100.0
1554.0,KOSEF 코스닥150,5945.0,80.0,+1.36%,0.0,5870.0,5960.0,5850.0
1555.0,TRUE 인버스 은 선물 ETN,13070.0,0.0,0.00%,0.0,13070.0,13070.0,13070.0
1556.0,KODEX TSE일본리츠(H),11865.0,225.0,-1.86%,0.0,11960.0,11960.0,11825.0
1557.0,KOSEF 미국나스닥100(H),11855.0,30.0,+0.25%,0.0,11855.0,11860.0,11845.0
1558.0,KODEX 미국S&P500산업재(합성),22715.0,345.0,-1.50%,0.0,22870.0,22875.0,22715.0
1559.0,TIGER MSCI KOREA ESG리더스,7595.0,0.0,0.00%,0.0,7595.0,7595.0,7595.0
1560.0,ACE 글로벌메타버스테크액티브,8090.0,35.0,+0.43%,0.0,8110.0,8110.0,8090.0
1561.0,TIGER AI코리아그로스액티브,10775.0,40.0,+0.37%,0.0,10730.0,10780.0,10715.0
1562.0,메리츠 미국레버리지 인플레이션국채ETN(H),6455.0,0.0,0.00%,0.0,6455.0,6455.0,6455.0
1563.0,한진칼우,24050.0,50.0,-0.21%,2500.0,24050.0,27600.0,23800.0
1564.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),12890.0,0.0,0.00%,0.0,12890.0,12890.0,12890.0
1565.0,신한 인버스 WTI원유 선물 ETN(H),2570.0,0.0,0.00%,0.0,2575.0,2575.0,2565.0
1566.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),12835.0,0.0,0.00%,0.0,12835.0,12835.0,12835.0
1567.0,TRUE 금 선물 ETN,12835.0,100.0,+0.79%,0.0,12835.0,12835.0,12835.0
1568.0,KB 인버스 2X 밀 선물 ETN,25625.0,375.0,+1.49%,0.0,25880.0,25975.0,25625.0
1569.0,KBSTAR 헬스케어채권혼합,10665.0,30.0,+0.28%,0.0,10630.0,10665.0,10630.0
1570.0,신한 인버스 금 선물 ETN(H),6385.0,50.0,-0.78%,0.0,6380.0,6385.0,6380.0
1571.0,ARIRANG 선진국MSCI(합성 H),9955.0,85.0,-0.85%,0.0,10030.0,10030.0,9920.0
1572.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),12650.0,5.0,-0.04%,0.0,12625.0,12650.0,12500.0
1573.0,KB 인버스 2X 나스닥 100 ETN,6310.0,40.0,-0.63%,0.0,6315.0,6335.0,6310.0
1574.0,TIMEFOLIO Korea플러스배당액티브,10330.0,130.0,-1.24%,0.0,10435.0,10435.0,10315.0
1575.0,신한 달러인덱스 선물 ETN(H),12600.0,65.0,+0.52%,0.0,12600.0,12600.0,12600.0
1576.0,JW중외제약2우B,60800.0,1600.0,-2.56%,2500.0,61000.0,61000.0,60800.0
1577.0,코오롱글로벌우,16860.0,20.0,+0.12%,5000.0,17000.0,17000.0,16550.0
1578.0,신한 인버스 구리 선물 ETN(H),6240.0,0.0,0.00%,0.0,6240.0,6240.0,6240.0
1579.0,삼성 레버리지 구리 선물 ETN(H),12420.0,270.0,+2.22%,0.0,12330.0,12450.0,12325.0
1580.0,메리츠 인버스 2X 국채10년 ETN,12415.0,0.0,0.00%,0.0,12415.0,12415.0,12415.0
1581.0,삼성 인버스 2X 은 선물 ETN(H),1240.0,25.0,-1.98%,0.0,1240.0,1245.0,1230.0
1582.0,FOCUS ESG리더스,9155.0,30.0,-0.33%,0.0,9155.0,9155.0,9155.0
1583.0,삼성 인버스 코스피 200 선물 ETN,12315.0,25.0,-0.20%,0.0,12415.0,12415.0,12315.0
1584.0,삼성 인버스 항셍테크 ETN(H),12310.0,215.0,-1.72%,0.0,12545.0,12545.0,12310.0
1585.0,BNK 주주가치액티브,11165.0,65.0,-0.58%,0.0,11170.0,11205.0,11145.0
1586.0,HANARO KOFR금리액티브(합성),102320.0,10.0,+0.01%,0.0,102320.0,102325.0,102320.0
1587.0,TIGER K게임,6820.0,70.0,+1.04%,0.0,6750.0,6845.0,6730.0
1588.0,KOSEF 미국S&P500,11135.0,90.0,-0.80%,0.0,11175.0,11175.0,11130.0
1589.0,ARIRANG Apple채권혼합Fn,10610.0,25.0,-0.24%,0.0,10635.0,10660.0,10605.0
1590.0,메리츠 인버스 3X 국채30년 ETN,60775.0,155.0,-0.25%,0.0,61220.0,61535.0,60285.0
1591.0,VITA MZ소비액티브,8095.0,50.0,+0.62%,0.0,7930.0,8095.0,7930.0
1592.0,메리츠 레버리지 구리 선물 ETN(H),12125.0,0.0,0.00%,0.0,12125.0,12125.0,12125.0
1593.0,대신 인버스 3X 국채10년 ETN,24200.0,240.0,+1.00%,0.0,24200.0,24200.0,24200.0
1594.0,QV 레버리지 구리 선물 ETN(H),12065.0,0.0,0.00%,0.0,12065.0,12065.0,12065.0
1595.0,신한 인버스 Russell 2000 ETN,12060.0,0.0,0.00%,0.0,12060.0,12060.0,12060.0
1596.0,KODEX 에너지화학,14330.0,375.0,+2.69%,0.0,13730.0,14375.0,13730.0
1597.0,하나 레버리지 구리 선물 ETN(H),12010.0,0.0,0.00%,0.0,12010.0,12010.0,12010.0
1598.0,KODEX 운송,3990.0,10.0,+0.25%,0.0,3940.0,4060.0,3940.0
1599.0,ARIRANG 우주항공&UAM iSelect,9575.0,195.0,+2.08%,0.0,9370.0,9595.0,9350.0
1600.0,ARIRANG 미국채30년액티브,45245.0,300.0,-0.66%,0.0,45565.0,45565.0,45190.0
1601.0,HANARO Fn K-게임,3725.0,20.0,+0.54%,0.0,3700.0,3730.0,3700.0
1602.0,TIGER 유로스탁스배당30,9910.0,55.0,-0.55%,0.0,9940.0,9940.0,9855.0
1603.0,TIGER LG그룹+펀더멘털,7395.0,55.0,+0.75%,0.0,7340.0,7400.0,7315.0
1604.0,ACE 미국다우존스리츠(합성 H),65590.0,935.0,-1.41%,0.0,65590.0,65590.0,65325.0
1605.0,ARIRANG 고배당주채권혼합,10705.0,35.0,-0.33%,0.0,10740.0,10740.0,10675.0
1606.0,ACE 멕시코MSCI(합성),13055.0,5.0,+0.04%,0.0,13050.0,13055.0,12930.0
1607.0,TRUE 인버스 베트남 VN30 선물 ETN(H),11740.0,10.0,-0.09%,0.0,11660.0,11740.0,11540.0
1608.0,TRUE 인버스 금 선물 ETN,11705.0,130.0,-1.10%,0.0,11705.0,11705.0,11705.0
1609.0,메리츠 인버스 구리 선물 ETN(H),11700.0,0.0,0.00%,0.0,11700.0,11700.0,11700.0
1610.0,신한 인버스 콩 선물 ETN(H),5840.0,120.0,-2.01%,0.0,5840.0,5840.0,5840.0
1611.0,대신 S&P 인버스 WTI원유 선물 ETN,11630.0,120.0,-1.02%,0.0,11795.0,11795.0,11630.0
1612.0,메리츠 인버스 3X 국채10년 ETN,23255.0,0.0,0.00%,0.0,23255.0,23255.0,23255.0
1613.0,삼성 인버스 구리 선물 ETN(H),11610.0,0.0,0.00%,0.0,11610.0,11610.0,11610.0
1614.0,ACE 주주환원가치주액티브,10540.0,110.0,-1.03%,0.0,10650.0,10650.0,10540.0
1615.0,TIGER 글로벌자원생산기업(합성 H),14380.0,15.0,+0.10%,0.0,14330.0,14380.0,14325.0
1616.0,메리츠 인버스 국채10년 ETN,11465.0,0.0,0.00%,0.0,11465.0,11465.0,11465.0
1617.0,ARIRANG 미국다우존스고배당주(합성 H),13445.0,205.0,-1.50%,0.0,13485.0,13485.0,13400.0
1618.0,TRUE 레버리지 유로스탁스50 ETN(H) B,11345.0,0.0,0.00%,0.0,11345.0,11345.0,11345.0
1619.0,TIGER TSMC밸류체인FACTSET,10310.0,0.0,0.00%,0.0,10310.0,10310.0,10245.0
1620.0,삼성 S&P500 VIX S/T 선물 ETN,11260.0,335.0,+3.07%,0.0,11305.0,11330.0,11260.0
1621.0,KOSEF 고배당,8340.0,110.0,-1.30%,0.0,8465.0,8465.0,8305.0
1622.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),75.0,0.0,0.00%,0.0,75.0,75.0,75.0
1623.0,TRUE S&P 인버스 2X 엔달러 선물 ETN(H),11205.0,65.0,-0.58%,0.0,11205.0,11205.0,11205.0
1624.0,KB 인버스 2X 구리 선물 ETN(H),22270.0,490.0,-2.15%,0.0,22335.0,22335.0,22270.0
1625.0,KODEX KRX300레버리지,11110.0,60.0,-0.54%,0.0,11200.0,11200.0,11060.0
1626.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,11090.0,0.0,0.00%,0.0,11090.0,11090.0,11090.0
1627.0,히어로즈 25-09 미국채권(AA-이상)액티브,50400.0,40.0,-0.08%,0.0,50640.0,50640.0,50385.0
1628.0,KOSEF 미국달러선물인버스2X,5540.0,30.0,+0.54%,0.0,5485.0,5540.0,5485.0
1629.0,KODEX 200가치저변동,9230.0,105.0,-1.12%,0.0,9290.0,9305.0,9230.0
1630.0,KB 레버리지 KOSPI 200 선물 ETN,22090.0,160.0,-0.72%,0.0,22155.0,22155.0,22090.0
1631.0,미래에셋 인도네시아 Top5 ETN,10945.0,45.0,-0.41%,0.0,10965.0,10965.0,10945.0
1632.0,ACE 글로벌브랜드TOP10블룸버그,11520.0,115.0,-0.99%,0.0,11575.0,11580.0,11520.0
1633.0,KB 레버리지 콩 선물 ETN,21845.0,700.0,+3.31%,0.0,21845.0,21845.0,21845.0
1634.0,메리츠 금 선물 ETN(H),10885.0,80.0,+0.74%,0.0,10840.0,10885.0,10840.0
1635.0,TRUE 블룸버그 WTI원유 선물 ETN,10870.0,0.0,0.00%,0.0,10885.0,10885.0,10870.0
1636.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),10865.0,30.0,-0.28%,0.0,11035.0,11175.0,10850.0
1637.0,KODEX 구리선물(H),6385.0,45.0,+0.71%,0.0,6360.0,6410.0,6360.0
1638.0,KBSTAR 중국MSCI China(H),7475.0,85.0,+1.15%,0.0,7500.0,7500.0,7475.0
1639.0,삼성 블룸버그 WTI원유 선물 ETN,10830.0,25.0,-0.23%,0.0,10880.0,10880.0,10830.0
1640.0,신한 FnGuide 폐기물처리 ETN,5410.0,0.0,0.00%,0.0,5410.0,5410.0,5410.0
1641.0,삼성 금 선물 ETN(H),10790.0,0.0,0.00%,0.0,10790.0,10790.0,10790.0
1642.0,대신 인버스 국채10년 ETN,10790.0,0.0,0.00%,0.0,10790.0,10790.0,10790.0
1643.0,QV S&P500 버퍼10% 3월 ETN(H),10760.0,0.0,0.00%,0.0,10760.0,10760.0,10760.0
1644.0,KODEX 53-09 국고채액티브,9340.0,10.0,-0.11%,0.0,9320.0,9370.0,9315.0
1645.0,KB 레버리지 금 선물 ETN(H),21480.0,260.0,+1.23%,0.0,21440.0,21555.0,21440.0
1646.0,메리츠 인버스 3X 국채5년 ETN,21475.0,0.0,0.00%,0.0,21475.0,21475.0,21475.0
1647.0,JW중외제약우,31900.0,0.0,0.00%,2500.0,31900.0,31900.0,31900.0
1648.0,신한 S&P 인버스 2X 유로 선물 ETN(H),10685.0,10.0,-0.09%,0.0,10695.0,10695.0,10685.0
1649.0,QV US 500 월간레버리지 ETN(H),21320.0,0.0,0.00%,0.0,21320.0,21320.0,21320.0
1650.0,KOSEF 물가채KIS,105965.0,45.0,+0.04%,0.0,105955.0,105980.0,105955.0
1651.0,TIMEFOLIO 미국나스닥100액티브,12320.0,115.0,-0.92%,0.0,13650.0,13650.0,12320.0
1652.0,TIGER 200 금융,5885.0,115.0,-1.92%,0.0,6005.0,6005.0,5850.0
1653.0,TIGER 로우볼,10780.0,0.0,0.00%,0.0,10780.0,10780.0,10780.0
1654.0,메리츠 레버리지 국채5년 ETN,10580.0,0.0,0.00%,0.0,10580.0,10580.0,10580.0
1655.0,QV S&P500 버퍼10% 6월 ETN(H),10580.0,0.0,0.00%,0.0,10580.0,10580.0,10580.0
1656.0,ARIRANG 미국S&P500,10565.0,80.0,-0.75%,0.0,10615.0,10615.0,10540.0
1657.0,KB 레버리지 FANG 플러스 ETN(H),21080.0,10.0,-0.05%,0.0,21065.0,21080.0,21065.0
1658.0,삼성 인버스 China A50 선물 ETN(H),10535.0,55.0,+0.52%,0.0,10530.0,10585.0,10490.0
1659.0,QV S&P500 버퍼10% 12월 ETN(H),10510.0,0.0,0.00%,0.0,10510.0,10510.0,10510.0
1660.0,메리츠 국채5년 ETN,10485.0,0.0,0.00%,0.0,10485.0,10485.0,10485.0
1661.0,KODEX iShares미국하이일드액티브,9975.0,5.0,-0.05%,0.0,10015.0,10015.0,9965.0
1662.0,메리츠 레버리지 국채3년 ETN,10470.0,0.0,0.00%,0.0,10470.0,10470.0,10470.0
1663.0,신한 S&P 인버스 유로 선물 ETN(H),10465.0,5.0,+0.05%,0.0,10465.0,10465.0,10465.0
1664.0,KBSTAR 미국달러SOFR금리액티브(합성),10460.0,5.0,-0.05%,0.0,10480.0,10480.0,10460.0
1665.0,KB 인버스 2X S&P 500 선물 ETN,10435.0,85.0,+0.82%,0.0,10500.0,10500.0,10435.0
1666.0,메리츠 대표 농산물 선물 ETN(H),10425.0,0.0,0.00%,0.0,10440.0,10440.0,10425.0
1667.0,메리츠 국채3년 ETN,10425.0,0.0,0.00%,0.0,10425.0,10425.0,10425.0
1668.0,TRUE 인버스 2X 일본 엔선물 ETN,10385.0,0.0,0.00%,0.0,10385.0,10385.0,10385.0
1669.0,파워 코스피100,23585.0,85.0,+0.36%,0.0,23465.0,23590.0,23415.0
